recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,45,20,2.0,cubic,10.021394843002781,1518152,147.94051484112236,0,0.0,0.0,64240,313344,178708.5520786768,728,1165.0,174341.0,54861.003496503494,21869.599802327746,51904.0,90755.0,167960.0,286,2237,136,789,90,0,0,0,2,22,0,2025-12-26T19:34:07.991486,True,
262144,1,16384,10.0,16000.0,0.64,45,20,2.0,bbr,10.061104997061193,2986728,289.9012149611761,0,0.0,0.0,64240,313344,182759.87408701176,2055,4.0,228648.0,61945.603938730856,34264.70643989327,58483.0,126697.0,193051.0,457,6298,1130,2680,690,0,0,0,2,110,0,2025-12-26T19:34:21.122051,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,cubic,10.009440708905458,2625352,256.1402167274895,0,0.0,0.0,64240,313344,180357.55507372072,1104,36.0,130755.00000000001,36923.52830188679,12528.259803421592,35301.0,55859.0,99927.0,530,3459,78,1122,53,0,0,0,2,23,0,2025-12-26T19:34:34.665483,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,bbr,10.102369762957096,6967736,673.5478751183875,0,0.0,0.0,64240,313344,171578.4013865894,4303,330.0,156736.0,50125.46787479407,30663.444005771704,38030.0,126587.0,144395.0,607,9664,450,3843,360,0,0,0,2,54,0,2025-12-26T19:34:47.922334,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,cubic,10.001013161148876,1731312,169.05630937153725,0,0.0,0.0,64240,313344,177282.02102225885,886,2116.0,135437.0,37974.77958236659,17646.7519966883,34703.0,69033.0,127163.0,431,2426,93,705,67,0,0,0,2,27,0,2025-12-26T19:35:01.748421,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,bbr,10.059116618009284,6121960,594.3341537363696,0,0.0,0.0,64240,313344,171881.3924958833,3775,807.0,165987.0,52625.54898336414,32582.114016179374,38609.0,124540.0,154346.0,541,8502,411,3335,332,0,0,1,2,57,0,2025-12-26T19:35:14.879737,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,cubic,10.004025616915897,882784,86.17468437328648,0,0.0,0.0,64240,313344,185226.49080157687,651,6.0,95412.0,33512.1715210356,16446.16578837953,34310.0,59477.0,69970.0,309,1522,181,455,70,0,0,0,2,63,0,2025-12-26T19:35:28.565955,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,bbr,10.021108170039952,3613712,352.15822093914494,0,0.0,0.0,64240,313344,184917.42521700423,2778,3.0,188102.0,47950.383658969804,23428.047969495372,45836.0,87902.0,120760.0,563,8986,2046,3943,1462,0,0,0,2,148,0,2025-12-26T19:35:41.711333,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,cubic,10.001570526976138,904504,88.31659838997878,0,0.0,0.0,64240,313344,185118.66076115487,730,7.0,235758.0,36684.72435897436,26200.772906018246,33929.0,70793.0,125375.99999999999,312,1524,163,455,64,0,0,0,2,65,0,2025-12-26T19:35:55.291722,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,bbr,10.021037900121883,3218408,313.6378281197572,0,0.0,0.0,64240,313344,184294.7304795878,2227,2.0,129541.99999999999,46109.36758893281,23175.638960949436,44060.0,88542.0,107864.0,506,7569,1611,3264,1113,0,0,0,2,145,0,2025-12-26T19:36:08.407696,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,cubic,10.002468100050464,3252904,317.58802234860144,0,0.0,0.0,64240,313344,164978.8885381253,1011,7173.0,221342.0,54189.286082474224,21212.235940148505,50910.0,77470.0,184511.0,388,4118,136,1420,95,0,0,1,2,19,0,2025-12-26T19:36:21.888137,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,bbr,10.002383182989433,8694816,848.9008164014635,0,0.0,0.0,0,313344,153718.29020066588,4043,4879.0,461271.0,83708.36563876653,63533.87910917497,54857.0,215896.0,264914.0,454,11113,408,4181,320,0,0,8,2,35,0,2025-12-26T19:36:35.191646,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,cubic,10.004345605848357,1844256,180.02489327709253,0,0.0,0.0,64240,313344,168730.23029126212,763,1578.0,230813.0,63465.062686567166,37122.12451241811,50027.0,159576.0,192238.0,335,2575,115,853,97,0,0,0,2,20,0,2025-12-26T19:36:49.128452,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,bbr,10.008514761924744,8237880,803.7960555450985,0,0.0,0.0,64240,313344,146428.75992299936,3950,61.0,1070551.0,160081.990430622,99979.86612193813,168007.0,273476.0,291342.0,209,10909,678,4265,551,0,0,14,3,37,0,2025-12-26T19:37:02.386834,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,cubic,10.0212073889561,1124600,109.59180315041887,0,0.0,0.0,64240,313344,182023.61352980576,555,13.0,166474.0,52191.618589743586,20818.045579312835,51494.0,83549.0,126828.0,312,1493,69,422,24,0,0,0,2,26,0,2025-12-26T19:37:17.405189,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,bbr,10.008681394858286,3635432,354.71471440022475,0,0.0,0.0,64240,313344,180824.8457347182,2013,9.0,198687.0,62691.919913419915,26857.970269631485,58563.0,119312.0,156340.0,462,5873,520,2418,315,0,0,0,2,82,0,2025-12-26T19:37:30.490387,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,cubic,10.010308873141184,861064,84.001684978591,0,0.0,0.0,64240,313344,181674.65855636657,522,29.0,216055.0,53073.82558139535,23381.453812462278,51173.0,88499.0,160399.0,258,1233,61,347,17,0,0,0,3,27,0,2025-12-26T19:37:44.013150,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,bbr,10.015096416929737,3589096,349.9693279612477,0,0.0,0.0,64240,311904,175193.99156355456,2264,794.0,228874.0,89776.86832740213,50043.490561729195,66977.0,194395.0,220395.0,281,5334,402,2263,326,0,0,0,2,45,0,2025-12-26T19:37:58.114841,True,
