recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,150,45,0.5,cubic,10.136527855880558,977448,94.16824735959642,0,0.0,0.0,0,313344,182606.05906879777,432,84413.0,600716.0,172508.5028901734,47594.06759743955,168346.0,229680.0,271845.0,173,1439,25,541,2,0,0,0,2025-12-24T22:17:13.983231,True,
262144,1,16384,10.0,16000.0,0.64,150,45,2.0,cubic,10.169646790018305,543704,52.210361722803185,0,0.0,0.0,64240,313344,175257.42392717814,201,1700.0,595552.0,188761.4393939394,74095.17016282809,184365.0,290910.0,595552.0,66,769,38,297,25,0,0,1,2025-12-24T22:17:27.397116,True,
262144,1,16384,5.0,16000.0,0.32,30,15,0.5,cubic,10.013921359786764,1945168,189.69373302932044,0,0.0,0.0,64240,313344,173907.9683464168,1111,14.0,143517.0,36611.94610778443,19104.86839709056,36251.0,63306.0,117132.0,501,3949,648,1468,389,0,0,1,2025-12-24T22:17:40.661229,True,
262144,1,16384,5.0,16000.0,0.32,30,15,2.0,cubic,10.027473924914375,1385240,134.90670208963434,0,0.0,0.0,64240,313344,183361.73915237133,782,15.0,136640.0,37711.14775725594,18443.241087436403,36429.0,68089.0,105089.0,379,1982,112,596,41,0,0,0,2025-12-24T22:17:53.623307,True,
262144,1,16384,5.0,16000.0,0.32,30,45,0.5,cubic,10.203508372884244,680064,65.08790660327264,0,0.0,0.0,64240,313344,184984.03173311637,665,3.0,168418.0,41076.46666666667,34131.811857716486,39080.0,103529.0,149696.0,240,1229,158,375,83,0,0,0,2025-12-24T22:18:06.462939,True,
262144,1,16384,5.0,16000.0,0.32,30,45,2.0,cubic,10.064208498224616,561328,54.46746011836903,0,0.0,0.0,64240,313344,184099.36381135706,599,3.0,215789.0,44064.888349514564,36410.02289795053,42257.0,119028.0,144853.0,206,1039,147,314,59,0,0,0,2025-12-24T22:18:19.426684,True,
262144,1,16384,5.0,16000.0,0.32,75,15,0.5,cubic,10.001323268050328,3468848,338.7098671054529,0,0.0,0.0,64240,313344,163897.1906987094,1005,52210.0,378875.0,100996.42434210527,59453.731480439674,85646.0,292065.0,329189.0,304,4494,133,1671,98,0,0,0,2025-12-24T22:18:32.332472,True,
262144,1,16384,5.0,16000.0,0.32,75,15,2.0,cubic,10.027319482993335,1133288,110.37112803447071,0,0.0,0.0,64240,313344,176767.58511371468,485,43465.0,1069840.0,90475.52589641434,69844.00123338561,82069.0,115065.0,291415.0,251,1451,27,433,20,0,0,0,2025-12-24T22:18:45.506470,True,
262144,1,16384,5.0,16000.0,0.32,75,45,0.5,cubic,10.026520454091951,530920,51.7105176091675,0,0.0,0.0,64240,313344,183250.78046218486,375,6166.0,346169.0,94272.08333333333,50189.64679906091,87676.0,212480.0,235574.0,168,952,121,315,58,0,0,0,2025-12-24T22:18:59.500521,True,
262144,1,16384,5.0,16000.0,0.32,75,45,2.0,cubic,10.00846276502125,384672,37.53386097542248,0,0.0,0.0,64240,313344,183171.67638888888,293,14.0,386973.0,92778.92481203008,51670.35718478603,87524.0,171018.0,213409.0,133,720,101,230,48,0,0,0,2025-12-24T22:19:12.335220,True,
262144,1,16384,5.0,16000.0,0.32,150,15,0.5,cubic,10.032317426986992,1319088,128.40222454831923,0,0.0,0.0,64240,313344,177098.41596873256,521,110301.0,562246.0,161958.29965156794,39058.908552122026,157270.0,187467.0,331340.0,287,1791,14,558,10,0,0,0,2025-12-24T22:19:25.342900,True,
262144,1,16384,5.0,16000.0,0.32,150,15,2.0,cubic,10.02804984501563,1111568,108.24792873756483,0,0.0,0.0,64240,313344,174628.67498218105,387,114252.0,249779.0,158669.23076923078,18578.745800757464,156859.0,195427.0,239705.0,182,1403,12,468,7,0,0,0,2025-12-24T22:19:38.678023,True,
262144,1,16384,5.0,16000.0,0.32,150,45,0.5,cubic,10.1105742668733,2410880,232.8626384471524,0,0.0,0.0,64240,313344,168819.87897742726,731,82300.0,855584.0,280859.4031007752,189955.42969900093,199935.0,747217.0,824508.0,129,3677,237,1633,152,0,0,0,2025-12-24T22:19:51.982820,True,
262144,1,16384,5.0,16000.0,0.32,150,45,2.0,cubic,10.033353485167027,693096,67.4601531283269,0,0.0,0.0,64240,313344,174404.1838235294,297,87884.0,579567.0,180289.92857142858,67802.14406342132,174864.0,278460.0,579567.0,98,952,38,360,25,0,0,0,2025-12-24T22:20:05.624292,True,
262144,1,16384,10.0,16000.0,0.64,30,15,0.5,cubic,10.028392679989338,2313408,225.2791221975167,0,0.0,0.0,64240,313344,184594.72458357265,1109,18.0,126769.0,37738.533687943265,15325.148885833984,37241.0,59027.0,105311.0,564,3482,215,1163,88,0,0,0,2025-12-24T22:20:18.880562,True,
262144,1,16384,10.0,16000.0,0.64,30,15,2.0,cubic,10.01719893887639,2197568,214.23778374523525,0,0.0,0.0,64240,313344,177658.72135493372,1018,5.0,132949.0,39690.44584382872,19476.85652242625,36710.0,76955.0,122856.0,397,3395,317,1233,216,0,0,0,2025-12-24T22:20:31.852588,True,
262144,1,16384,10.0,16000.0,0.64,30,45,0.5,cubic,10.051108241081238,706128,68.6071733046842,0,0.0,0.0,64240,313344,185588.26056879322,702,2.0,145005.0,36175.27800829875,29543.58889418206,32724.000000000004,91221.0,107429.0,241,1301,189,414,92,0,0,0,2025-12-24T22:20:44.778707,True,
262144,1,16384,10.0,16000.0,0.64,30,45,2.0,cubic,10.03103602793999,645312,62.82376997198539,0,0.0,0.0,64240,313344,184223.7985074627,672,3.0,139706.0,34947.25306122449,28981.6930653107,30427.0,88717.0,117298.0,245,1206,165,355,76,2,0,0,2025-12-24T22:20:57.568354,True,
262144,1,16384,10.0,16000.0,0.64,75,15,0.5,cubic,10.0001722171437,1897832,185.33196451584348,0,0.0,0.0,0,313344,177629.43209393346,767,46486.0,122207.0,82965.93924050633,11904.835383158632,83487.0,101347.0,116680.0,395,2555,25,806,22,0,0,0,2025-12-24T22:21:11.403246,True,
262144,1,16384,10.0,16000.0,0.64,75,15,2.0,cubic,10.04391122306697,1017448,98.92576113357936,0,0.0,0.0,64240,313344,176976.8123534011,418,46231.0,250280.0,84556.10407239819,20157.685463205165,81871.0,114534.0,147260.0,221,1279,18,380,11,0,0,0,2025-12-24T22:21:24.434817,True,
262144,1,16384,10.0,16000.0,0.64,75,45,0.5,cubic,10.064454961800948,441144,42.80457204439725,0,0.0,0.0,64240,313344,184123.56459948322,302,8.0,297868.0,89029.00694444444,44903.39181146078,85795.0,168936.0,224026.0,144,774,88,247,24,0,0,0,2025-12-24T22:21:37.430924,True,
262144,1,16384,10.0,16000.0,0.64,75,45,2.0,cubic,10.428797826170921,280416,26.258419672571748,0,0.0,0.0,64240,313344,179875.8381818182,244,8.0,671973.0,105599.79816513762,103895.45647691442,81870.0,277290.0,611530.0,109,550,74,165,12,0,0,0,2025-12-24T22:21:50.353915,True,
262144,1,16384,10.0,16000.0,0.64,150,15,0.5,cubic,10.055488404119387,1068584,103.77805836586694,0,0.0,0.0,0,313344,178852.68063186813,499,107342.0,209616.0,156680.55364806866,14661.912064262597,154917.0,183879.0,196386.0,233,1456,13,459,9,0,0,0,2025-12-24T22:22:03.707760,True,
262144,1,16384,10.0,16000.0,0.64,150,15,2.0,cubic,10.025331103010103,1043512,101.64798319668755,0,0.0,0.0,64240,313344,171734.37050359714,356,123552.0,565018.0,188473.2074074074,93989.79904807608,159095.0,465502.0,560186.0,135,1390,37,506,17,0,0,0,2025-12-24T22:22:17.041885,True,
262144,1,16384,10.0,16000.0,0.64,150,45,0.5,cubic,10.148175518028438,2042632,196.5631959120408,0,0.0,0.0,64240,313344,167539.52727900553,660,2925.0,675368.0,209861.35251798562,113076.6074559784,182925.0,573405.0,654452.0,139,2896,112,1235,84,0,0,0,2025-12-24T22:22:30.337573,True,
262144,1,16384,10.0,16000.0,0.64,150,45,2.0,cubic,10.078770332969725,1031928,99.98662080863859,0,0.0,0.0,64240,313344,172233.43100189036,392,54020.0,783764.0,274491.3896103896,174296.5865728274,188683.0,721662.0,783764.0,77,1587,108,693,85,0,0,0,2025-12-24T22:22:43.704403,True,
